code,level-front-120,level-future-120,trend,front-min_time,front-min_up_or_down,front-max_time,front-max_up_or_down,future-min_time,future-min_up_or_down,future-max_time,future-max_up_or_down,percent
603367.SH辰欣药业,0.11301686879534521,-1.298035968363894,-1.4110528371592392,2023-05-24 00:00:00,-7.923324809517326,2023-03-20 00:00:00,6.988738208084619,2023-09-21 00:00:00,-7.795636405129015,2023-08-27 00:00:00,5.395306036928694,0.6341463414634146
000566.SZ海南海药,-0.12550177107329313,-1.534841301850902,-1.4093395307776089,2023-03-09 00:00:00,-6.263007772388186,2023-02-26 00:00:00,7.9982118535217435,2023-08-30 00:00:00,-7.831360148999861,2023-06-26 00:00:00,5.498203415847955,0.5853658536585366
002660.SZ茂硕电源,0.738958360930519,-0.6660697638138465,-1.4050281247443657,2023-03-31 00:00:00,-7.6498482634660405,2023-05-28 00:00:00,6.694429605544318,2023-09-27 00:00:00,-8.120408512411196,2023-08-05 00:00:00,4.5177655261528535,0.6756756756756757
603877.SH太平鸟,-1.6139105262525724,-3.016042116913224,-1.4021315906606517,2023-03-10 00:00:00,-8.090141010489761,2023-02-07 00:00:00,6.668593250012654,2023-09-06 00:00:00,-8.674217451079024,2023-06-07 00:00:00,4.495738014021896,0.4642857142857143
603466.SH风语筑,-0.5708884666264,-1.9674203740724563,-1.3965319074460563,2023-05-18 00:00:00,-7.131308314152871,2023-04-01 00:00:00,7.1264358027381975,2023-08-19 00:00:00,-8.895416918495947,2023-07-30 00:00:00,5.262390485643483,0.5098039215686274
300394.SZ天孚通信,1.0556906662668664,-0.3362216207786997,-1.391912287045566,2023-05-07 00:00:00,-5.130544778514139,2023-03-18 00:00:00,8.76872646179803,2023-07-07 00:00:00,-7.037538634942679,2023-09-14 00:00:00,6.0538610542105,0.7272727272727273
600398.SH海澜之家,0.8243603750369285,-0.5656209196202858,-1.3899812946572143,2023-03-15 00:00:00,-8.119066712225207,2023-02-26 00:00:00,7.055522077026453,2023-09-11 00:00:00,-7.3209996216323,2023-08-25 00:00:00,4.603481976185744,0.6216216216216216
600163.SH中闽能源,-2.0292939164997064,-3.416904860853193,-1.3876109443534865,2023-03-08 00:00:00,-8.236506527928235,2023-02-23 00:00:00,5.572118560373849,2023-07-06 00:00:00,-9.343275631980635,2023-08-22 00:00:00,3.7081285570552858,0.5319148936170213
600345.SH长江通信,0.164002399152563,-1.2208341804798477,-1.3848365796324107,2023-05-08 00:00:00,-6.042505298196174,2023-02-23 00:00:00,6.634146659249646,2023-09-05 00:00:00,-7.868889929816783,2023-06-23 00:00:00,4.884033895438181,0.76
300686.SZ智动力,-1.7935646740313822,-3.177557053159853,-1.383992379128471,2023-04-18 00:00:00,-7.722539177252095,2023-05-17 00:00:00,6.255879170470609,2023-08-16 00:00:00,-8.947115665845713,2023-09-14 00:00:00,3.580950758384545,0.4772727272727273
603998.SH方盛制药,-0.8957467170572477,-2.276598928781479,-1.3808522117242314,2023-05-18 00:00:00,-6.482172621548171,2023-04-22 00:00:00,6.188460486968059,2023-06-22 00:00:00,-7.553273309332882,2023-08-20 00:00:00,5.396224669136228,0.24242424242424243
300467.SZ迅游科技,0.6027019389887213,-0.7775761377099668,-1.380278076698688,2023-05-07 00:00:00,-4.916087584402661,2023-04-01 00:00:00,7.517206746654431,2023-07-06 00:00:00,-6.146816214931979,2023-09-28 00:00:00,7.028584573551781,0.6382978723404256
000801.SZ四川九洲,0.8368189526819946,-0.5416245208169368,-1.3784434734989315,2023-05-08 00:00:00,-7.358233354807883,2023-02-10 00:00:00,5.6669156602672235,2023-07-07 00:00:00,-8.027312332119866,2023-07-12 00:00:00,4.332687667880133,0.48484848484848486
600332.SH白云山,1.4530256317871142,0.07573463796315594,-1.3772909938239581,2023-04-02 00:00:00,-6.555318116340318,2023-04-14 00:00:00,6.8859552034552305,2023-07-31 00:00:00,-7.118287449184683,2023-06-02 00:00:00,6.312710456792552,0.7708333333333334
603895.SH天永智能,0.0488174435351349,-1.3280094885026035,-1.3768269320377384,2023-04-16 00:00:00,-8.915815507012779,2023-03-24 00:00:00,6.050671899254772,2023-07-29 00:00:00,-8.350940626784393,2023-08-27 00:00:00,4.5175089790447736,0.6060606060606061
300537.SZ广信材料,-0.26445541904020947,-1.6323766360396277,-1.3679212169994182,2023-04-28 00:00:00,-7.248079349014622,2023-03-14 00:00:00,6.976091116820164,2023-08-26 00:00:00,-7.906296303010172,2023-06-09 00:00:00,4.736221543960539,0.5348837209302325
600874.SH创业环保,-1.1846233745061236,-2.5486910181842894,-1.3640676436781658,2023-05-08 00:00:00,-8.861412232878525,2023-02-18 00:00:00,5.450206450384567,2023-09-05 00:00:00,-9.577478403583378,2023-07-30 00:00:00,4.079368918159173,0.5813953488372093
300640.SZ德艺文创,0.5197772771711251,-0.8398355691711828,-1.359612846342308,2023-02-27 00:00:00,-6.92904970402901,2023-06-01 00:00:00,7.103817125715944,2023-06-27 00:00:00,-8.82383137240957,2023-08-13 00:00:00,5.142375507410197,0.5686274509803921
603685.SH晨丰科技,3.0301365705875942,1.6710865744229648,-1.3590499961646294,2023-03-08 00:00:00,-4.448768927769359,2023-05-17 00:00:00,8.846459123034805,2023-07-06 00:00:00,-7.030009840963607,2023-08-28 00:00:00,7.044100598405642,0.8035714285714286
002343.SZ慈文传媒,0.9286025922302582,-0.4281653103728423,-1.3567679026031005,2023-05-20 00:00:00,-5.8424509335485215,2023-04-24 00:00:00,7.570062838760688,2023-07-06 00:00:00,-7.289905185329106,2023-08-22 00:00:00,5.921171012380303,0.717948717948718
603721.SH中广天择,1.13877688629507,-0.216350454537262,-1.355127340832332,2023-03-03 00:00:00,-6.833520011262781,2023-05-31 00:00:00,8.324266294900195,2023-07-01 00:00:00,-6.779994741773304,2023-06-03 00:00:00,6.767448012664644,0.7948717948717948
300654.SZ世纪天鸿,2.2375066512655635,0.8873892896457724,-1.350117361619791,2023-03-03 00:00:00,-6.103874996283208,2023-04-14 00:00:00,10.0,2023-08-30 00:00:00,-6.375810116911018,2023-06-13 00:00:00,6.430948610669452,0.8545454545454545
300572.SZ安车检测,1.5907312330767416,0.24180926722031698,-1.3489219658564247,2023-04-06 00:00:00,-5.224355574988014,2023-03-12 00:00:00,8.558407464236003,2023-08-04 00:00:00,-6.020601957220946,2023-09-01 00:00:00,6.684587241264442,0.7027027027027027
300650.SZ太龙股份,1.455502461659347,0.10939910368284735,-1.3461033579764996,2023-05-12 00:00:00,-4.810330375707505,2023-03-27 00:00:00,8.2345087439473,2023-07-11 00:00:00,-6.136882090158285,2023-08-10 00:00:00,6.839669575066875,0.7659574468085106
002563.SZ森马服饰,0.3061029480823828,-1.0395049762797013,-1.345607924362084,2023-03-23 00:00:00,-6.195855020086961,2023-05-29 00:00:00,8.44110698637178,2023-07-21 00:00:00,-7.888263118077658,2023-09-26 00:00:00,7.435170412369324,0.6521739130434783
300519.SZ新光药业,-0.30662467653499553,-1.6504481539000926,-1.343823477365097,2023-05-24 00:00:00,-6.7114395337978205,2023-04-01 00:00:00,6.392803834285841,2023-06-27 00:00:00,-7.785290829107013,2023-08-27 00:00:00,5.434200286033854,0.45454545454545453
300711.SZ广哈通信,-0.9331374096889391,-2.272937958875848,-1.3398005491869087,2023-05-01 00:00:00,-8.4188567523026,2023-05-30 00:00:00,7.71982816216526,2023-06-30 00:00:00,-8.869166915678246,2023-08-27 00:00:00,5.207304177369945,0.4166666666666667
600986.SH浙文互联,1.058303314096812,-0.27724020331965155,-1.3355435174164636,2023-03-09 00:00:00,-7.971322980263315,2023-02-13 00:00:00,6.173213289800003,2023-09-05 00:00:00,-8.764883627898012,2023-07-30 00:00:00,4.276391949771247,0.6595744680851063
300576.SZ容大感光,1.181244382197515,-0.15080465059978732,-1.3320490327973022,2023-02-16 00:00:00,-7.355874122611878,2023-03-16 00:00:00,8.072484006421657,2023-06-16 00:00:00,-7.880391978524134,2023-08-20 00:00:00,5.24411607831605,0.7358490566037735
300562.SZ乐心医疗,-0.7640181744622655,-2.092965864721807,-1.3289476902595414,2023-04-13 00:00:00,-7.66473694496021,2023-02-09 00:00:00,7.331881632474948,2023-06-12 00:00:00,-8.249059843392082,2023-08-08 00:00:00,5.499080589920176,0.5681818181818182
000576.SZ甘化科工,-1.9440189925974267,-3.2714728464274714,-1.3274538538300447,2023-03-08 00:00:00,-8.403826893493857,2023-02-23 00:00:00,6.62996262134214,2023-07-06 00:00:00,-8.999411640898195,2023-08-22 00:00:00,4.4577040791163185,0.33962264150943394
300476.SZ胜宏科技,2.3753368674130266,1.048117125950803,-1.3272197414622235,2023-04-21 00:00:00,-4.356208679098315,2023-02-10 00:00:00,8.689008695846477,2023-07-11 00:00:00,-5.442181511208254,2023-08-09 00:00:00,6.710247144425977,0.7636363636363637
600867.SH通化东宝,0.1347621025123619,-1.191491378074544,-1.326253480586906,2023-03-12 00:00:00,-6.470592726110313,2023-04-24 00:00:00,7.0540453234876015,2023-08-26 00:00:00,-7.633690634695632,2023-06-23 00:00:00,5.555184937206435,0.525
002867.SZ周大生,1.2046630891143113,-0.12104635057095041,-1.3257094396852618,2023-04-06 00:00:00,-6.241505368010459,2023-05-26 00:00:00,7.987496142697944,2023-08-04 00:00:00,-6.237031410733799,2023-09-23 00:00:00,7.162476965898878,0.5
002840.SZ华统股份,-2.423710464052808,-3.746029068747963,-1.322318604695155,2023-02-27 00:00:00,-7.59170228443668,2023-04-09 00:00:00,4.880685777906488,2023-06-27 00:00:00,-8.702448243081674,2023-06-08 00:00:00,3.6575517569183265,0.6875
002890.SZ弘宇股份,-0.8653830234623614,-2.1846694273012908,-1.3192864038389294,2023-03-03 00:00:00,-8.238806163713507,2023-05-03 00:00:00,6.625898694060769,2023-07-17 00:00:00,-8.454661439772186,2023-09-24 00:00:00,4.319592160313129,0.5277777777777778
300616.SZ尚品宅配,-0.06767937067815342,-1.384896318812499,-1.3172169481343456,2023-03-19 00:00:00,-6.16540624695362,2023-05-10 00:00:00,7.0804464300348195,2023-06-08 00:00:00,-7.459955814547335,2023-09-07 00:00:00,6.040519075781322,0.696969696969697
603728.SH鸣志电器,-0.812781875635939,-2.1283922514621936,-1.3156103758262545,2023-03-17 00:00:00,-7.814616114173814,2023-02-07 00:00:00,5.535053548954445,2023-07-15 00:00:00,-8.462996518093888,2023-06-04 00:00:00,4.769549233219799,0.34782608695652173
002864.SZ盘龙药业,-0.0005287424980830719,-1.3111425753358532,-1.31061383283777,2023-03-03 00:00:00,-6.670896483570498,2023-04-14 00:00:00,6.119296767032172,2023-08-30 00:00:00,-7.569108407726997,2023-06-13 00:00:00,5.224009290019974,0.5
300002.SZ神州泰岳,2.520719196635855,1.211924948903742,-1.3087942477321128,2023-05-20 00:00:00,-4.2849868324501585,2023-04-30 00:00:00,9.510823256160531,2023-06-12 00:00:00,-5.127701345376521,2023-08-28 00:00:00,7.6185742672572925,0.8536585365853658
300165.SZ天瑞仪器,-1.3416066033101008,-2.6490576268384336,-1.3074510235283328,2023-03-17 00:00:00,-7.489151576185945,2023-02-07 00:00:00,5.642186368186607,2023-07-15 00:00:00,-8.742949920760354,2023-06-07 00:00:00,3.8963412920400224,0.26666666666666666
600658.SH电子城,0.04001639508546634,-1.2648777986007431,-1.3048941936862095,2023-03-09 00:00:00,-7.899824944964385,2023-02-26 00:00:00,5.425832654098185,2023-07-07 00:00:00,-8.25546852068888,2023-06-02 00:00:00,4.519393311417701,0.6176470588235294
300232.SZ洲明科技,0.0781453815654924,-1.2263664322318415,-1.304511813797334,2023-05-23 00:00:00,-7.485611641714923,2023-04-10 00:00:00,7.349170593099842,2023-07-22 00:00:00,-7.229565619353942,2023-09-26 00:00:00,5.727055582728859,0.5882352941176471
300844.SZ山水比德,3.1724232759245554,1.8810859408232536,-1.2913373351013018,2023-04-05 00:00:00,-4.094169631205645,2023-03-06 00:00:00,9.708367537298798,2023-08-03 00:00:00,-4.719999999999999,2023-07-04 00:00:00,7.639999999999999,0.6833333333333333
002194.SZ武汉凡谷,-2.2277822209805724,-3.505954415502988,-1.2781721945224156,2023-03-13 00:00:00,-6.933189265507212,2023-02-23 00:00:00,6.190986213434737,2023-09-09 00:00:00,-8.570590073404837,2023-08-22 00:00:00,5.085389200321956,0.4222222222222222
300194.SZ福安药业,1.3099943264999037,0.03613562035112946,-1.2738587061487743,2023-03-23 00:00:00,-6.1020013734201966,2023-05-29 00:00:00,6.632613636548127,2023-09-19 00:00:00,-7.039387960260049,2023-07-28 00:00:00,5.389484385109949,0.6944444444444444
603042.SH华脉科技,-0.37080070528567716,-1.6388219740146754,-1.2680212687289982,2023-05-02 00:00:00,-7.0114403202329205,2023-04-01 00:00:00,6.92777576287107,2023-07-01 00:00:00,-8.448179651428253,2023-08-22 00:00:00,5.523114738841943,0.5161290322580645
300590.SZ移为通信,-0.4984166885330431,-1.76623818926987,-1.2678215007368268,2023-04-27 00:00:00,-8.017374197333137,2023-04-02 00:00:00,7.884657660040455,2023-06-26 00:00:00,-8.021891845665547,2023-08-22 00:00:00,6.820133804749054,0.5849056603773585
600566.SH济川药业,0.8980902239264023,-0.36816089864609464,-1.2662511225724968,2023-03-09 00:00:00,-7.290742960813949,2023-04-24 00:00:00,6.267357553015707,2023-07-01 00:00:00,-7.603688630981479,2023-08-22 00:00:00,6.048589528028541,0.5
300709.SZ精研科技,0.04960502631440834,-1.2143181771263023,-1.2639232034407106,2023-03-03 00:00:00,-6.669880583589588,2023-05-21 00:00:00,7.6504141114849515,2023-07-01 00:00:00,-7.46504494381547,2023-09-18 00:00:00,5.519800494493179,0.525
603103.SH横店影视,-2.2261831813348403,-3.4882009904734583,-1.262017809138618,2023-02-25 00:00:00,-7.641120597005889,2023-04-24 00:00:00,4.972617872497787,2023-08-24 00:00:00,-8.997897501587953,2023-06-23 00:00:00,4.618682617583909,0.26
000938.SZ紫光股份,-1.2939101766353607,-2.555500652674743,-1.2615904760393823,2023-03-15 00:00:00,-6.314702937065912,2023-02-23 00:00:00,7.279706816574365,2023-07-01 00:00:00,-7.599566575379388,2023-08-22 00:00:00,5.745798096906487,0.3
603716.SH塞力医疗,-2.2988921426936164,-3.558217193244328,-1.2593250505507116,2023-05-10 00:00:00,-7.318726498583738,2023-02-28 00:00:00,6.436269057251543,2023-06-12 00:00:00,-8.265999519051583,2023-08-27 00:00:00,5.257114742587635,0.7692307692307693
603305.SH旭升集团,-1.5717973231490827,-2.8296867011411977,-1.257889377992115,2023-04-21 00:00:00,-6.664342763008451,2023-03-28 00:00:00,6.140441039488323,2023-06-20 00:00:00,-7.703363482585658,2023-08-08 00:00:00,5.135210227809471,0.5581395348837209
601086.SH国芳集团,-1.8622920375508323,-3.114692344470554,-1.2524003069197218,2023-04-18 00:00:00,-8.964332809701911,2023-02-28 00:00:00,4.940340073119385,2023-06-17 00:00:00,-9.133320425642694,2023-08-27 00:00:00,4.172179005811396,0.2765957446808511
300688.SZ创业黑马,1.7501470653527558,0.5001338774676556,-1.2500131878851002,2023-05-01 00:00:00,-6.044621775618949,2023-03-27 00:00:00,9.627473296318579,2023-08-29 00:00:00,-5.6155585034469455,2023-06-12 00:00:00,6.654189885776077,0.7592592592592593
002050.SZ三花智控,0.6888597852091131,-0.5594624759812199,-1.2483222611903328,2023-03-09 00:00:00,-6.648903104078408,2023-05-26 00:00:00,6.630613238547887,2023-09-05 00:00:00,-8.602212079424115,2023-07-25 00:00:00,5.881276199496796,0.45161290322580644
601019.SH山东出版,-0.02601191999289225,-1.2723469590606034,-1.246335039067711,2023-05-07 00:00:00,-6.446642709085243,2023-04-25 00:00:00,10.000000000000004,2023-07-06 00:00:00,-7.08,2023-08-23 00:00:00,6.660891661779151,0.6410256410256411
002568.SZ百润股份,-0.8001279100312518,-2.0459175757706953,-1.2457896657394434,2023-05-01 00:00:00,-7.143260181862079,2023-03-12 00:00:00,7.02596162274067,2023-06-30 00:00:00,-8.564934014652875,2023-07-10 00:00:00,5.767477060666787,0.6875
603871.SH嘉友国际,-1.6725648581095631,-2.915741158103197,-1.2431762999936338,2023-05-18 00:00:00,-9.20270540616119,2023-02-28 00:00:00,6.9595712916554175,2023-06-17 00:00:00,-8.876505050697862,2023-08-27 00:00:00,4.091845154763065,0.8085106382978723
301085.SZ亚康股份,2.6319661763631403,1.39117831048082,-1.2407878658823204,2023-02-17 00:00:00,-3.49759393997898,2023-03-15 00:00:00,8.828086138878094,2023-06-17 00:00:00,-4.72,2023-07-13 00:00:00,7.639999999999999,0.8297872340425532
300406.SZ九强生物,1.3512556823805317,0.11289012216057254,-1.2383655602199592,2023-05-20 00:00:00,-5.666970927769606,2023-03-27 00:00:00,8.236762899906738,2023-07-19 00:00:00,-5.729503157151588,2023-09-23 00:00:00,6.884151439215062,0.66
603950.SH长源东谷,3.9398588384303355,2.70291357199182,-1.2369452664385157,2023-03-11 00:00:00,-3.701110187740695,2023-02-21 00:00:00,9.814360105172522,2023-06-20 00:00:00,-4.72,2023-06-03 00:00:00,9.073299197143957,0.8387096774193549
300972.SZ万辰生物,2.1362704536815182,0.8995153222293885,-1.2367551314521297,2023-05-08 00:00:00,-3.620667398864544,2023-02-10 00:00:00,9.114572081922077,2023-06-19 00:00:00,-4.72,2023-06-10 00:00:00,7.639999999999999,0.8367346938775511
300548.SZ博创科技,3.6085463652854823,2.3739106900470093,-1.234635675238473,2023-05-07 00:00:00,-4.883453670927651,2023-04-02 00:00:00,9.933778414785005,2023-07-06 00:00:00,-6.076488802571946,2023-08-22 00:00:00,6.911652667665009,0.8507462686567164
300706.SZ阿石创,-0.18889093852970665,-1.4196440807232782,-1.2307531421935716,2023-04-17 00:00:00,-9.139820020264931,2023-03-20 00:00:00,6.615502027207845,2023-08-15 00:00:00,-9.749738833643715,2023-06-25 00:00:00,5.552401273288915,0.6388888888888888
600535.SH天士力,-0.6604276561893648,-1.8911292153589594,-1.2307015591695945,2023-05-14 00:00:00,-7.612569884750633,2023-03-11 00:00:00,5.829431791044932,2023-07-13 00:00:00,-7.136792342104783,2023-07-09 00:00:00,5.223207657895216,0.41025641025641024
600211.SH西藏药业,0.5450047705426293,-0.6843947561278216,-1.229399526670451,2023-03-09 00:00:00,-7.192645376885833,2023-02-11 00:00:00,5.496568671876807,2023-09-05 00:00:00,-8.116752899146945,2023-08-10 00:00:00,4.243247100853054,0.6176470588235294
000950.SZ重药控股,-0.015113313958680603,-1.2436310398262065,-1.228517725867526,2023-03-09 00:00:00,-6.741793245877277,2023-04-07 00:00:00,7.852766327847171,2023-09-05 00:00:00,-7.993195254425461,2023-08-05 00:00:00,5.921117889989997,0.5609756097560976
300043.SZ星辉娱乐,-0.7512360545353427,-1.978839037838177,-1.2276029833028343,2023-05-08 00:00:00,-6.325056166951364,2023-04-24 00:00:00,8.0169138595599,2023-06-15 00:00:00,-8.500073582103518,2023-08-22 00:00:00,5.571788896119353,0.4411764705882353
300491.SZ通合科技,-0.027443152790044653,-1.2536868672935786,-1.2262437145035339,2023-03-15 00:00:00,-5.319110608588358,2023-02-22 00:00:00,8.265146880102495,2023-07-13 00:00:00,-7.2389488203047065,2023-08-21 00:00:00,7.484128027038979,0.5319148936170213
300559.SZ佳发教育,2.443857227970673,1.217925193554534,-1.2259320344161388,2023-05-16 00:00:00,-5.067430009001639,2023-03-18 00:00:00,8.853175321574286,2023-09-13 00:00:00,-6.056520786469263,2023-06-21 00:00:00,6.993986681897596,0.8928571428571429
600584.SH长电科技,0.47913981198862693,-0.7463015890560454,-1.2254414010446724,2023-03-10 00:00:00,-6.252426022026971,2023-02-25 00:00:00,7.061893465919864,2023-09-21 00:00:00,-7.8670735515278665,2023-08-06 00:00:00,5.834267389920173,0.6
601599.SH浙文影业,0.6519763320748126,-0.5697156570539706,-1.2216919891287832,2023-05-23 00:00:00,-6.700385584626759,2023-04-01 00:00:00,6.736998920537138,2023-09-20 00:00:00,-6.772996957904379,2023-07-30 00:00:00,5.971380525064471,0.7021276595744681
603518.SH锦泓集团,0.48666502666449335,-0.7314382282278383,-1.2181032548923316,2023-03-31 00:00:00,-6.855269530396264,2023-02-13 00:00:00,7.311911381176575,2023-07-29 00:00:00,-7.203359353466251,2023-09-26 00:00:00,5.850454706523297,0.717391304347826
600929.SH雪天盐业,-2.3697928087954847,-3.5874586811929143,-1.2176658723974296,2023-04-21 00:00:00,-9.833935159029682,2023-05-14 00:00:00,3.7012391256658854,2023-06-20 00:00:00,-9.671505061712638,2023-08-13 00:00:00,2.731012653592395,0.625
603808.SH歌力思,0.13685481725431792,-1.0796871420615284,-1.2165419593158462,2023-03-09 00:00:00,-7.007958319761226,2023-05-29 00:00:00,6.140212987561958,2023-09-05 00:00:00,-7.660620891972439,2023-09-26 00:00:00,5.086480230454899,0.575
603680.SH今创集团,-1.9025981716246472,-3.1155532903817633,-1.2129551187571161,2023-03-11 00:00:00,-8.444093940440904,2023-06-01 00:00:00,6.04285791182997,2023-06-09 00:00:00,-8.990885203030874,2023-07-31 00:00:00,5.083893723683904,0.4117647058823529
002893.SZ京能热力,0.6232721668042801,-0.5862777248190405,-1.2095498916233205,2023-02-17 00:00:00,-8.414801392462854,2023-05-15 00:00:00,6.968923484318169,2023-06-17 00:00:00,-8.261741165482382,2023-09-12 00:00:00,4.026227174649495,0.5714285714285714
